filename,positive,negative,anger_emolex,anticipation,disgust,fear,joy,sadness,surprise,trust,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achiev,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,class,epoch
heHistoryofCubavol2,3.646,2.2289,1.0353,1.4565,0.5081,1.4171,0.9776,0.9564,0.5132,2.2779,2.6845,1.6069,1.0462,0.1117,0.3665,0.2198,4.5229,0.0737,0.0993,0.3555,1.4193,5.0675,0.8936,0.863,0.5906,1.1272,0.6549,1.6412,0.6753,0.357,0.1256,0.138,0.3891,0.13,0.1621,0.0212,0.0898,4.5258,0.5315,0.9206,2.4377,0.668,0.3921,4.0439,1.7697,0.4527,7.9834,0.8622,4.7959,2.3567,1.3769,0.249,0.1205,0.4877,0.238,0.1803,0.0847,0.0073,0.0022,0.0219,0.0504,0.0,JohnsonWillisFletche,unidentified
HistoryoftheJohnstownFloodIncludingalltheFearfulRecordtheBreakingoftheSouthForkDamtheSweepingOutoftheConemaughValleytheOverThrowofJohnstowntheMassingoftheWreckattheRailroadBridgeEscapesRescuesSearches,2.5268,2.1869,0.9081,1.2034,0.7403,1.4339,0.8805,1.1652,0.6298,1.5167,2.2953,0.9963,1.2852,0.2029,0.1487,0.4918,4.957,0.2124,0.1296,0.547,1.0143,4.7116,0.5895,0.6468,0.5077,1.162,0.821,1.5497,1.2331,0.6596,0.2836,0.256,1.1312,0.5013,0.2507,0.0234,0.3749,4.3792,0.8784,0.7191,2.0191,0.6298,0.3696,5.3383,3.1057,0.5173,12.0574,1.7015,7.5921,2.9347,1.0813,0.3802,0.3994,0.5066,0.1009,0.2199,0.0574,0.0042,0.0021,0.0181,0.0329,0.0,JohnsonWillisFletche,unidentified
heHistoryofCubavol3,3.6413,2.4784,1.0899,1.3499,0.5321,1.5498,0.9238,0.931,0.5827,2.3813,2.6445,1.4976,1.118,0.1236,0.4478,0.2231,4.7713,0.0698,0.1485,0.2705,1.382,5.6277,0.9061,1.1244,0.7352,1.1429,0.7705,1.7215,0.5233,0.248,0.0947,0.1509,0.3933,0.1854,0.1324,0.0144,0.0706,4.6646,0.569,0.8997,2.5875,0.7015,0.3716,3.9575,2.1012,0.5843,7.7176,0.8058,4.6622,2.2994,1.3379,0.1902,0.0795,0.3178,0.1589,0.2456,0.1164,0.0024,0.0008,0.0425,0.0698,0.0,JohnsonWillisFletche,unidentified
heHistoryofCubavol4,4.0888,2.3448,0.9554,1.369,0.5135,1.4798,0.8846,0.8634,0.5119,2.8543,2.4116,1.4531,0.931,0.0896,0.3994,0.1926,4.0637,0.0417,0.1258,0.1187,1.3438,5.5419,0.6943,1.159,0.6558,1.1535,0.7792,1.8494,0.4057,0.2084,0.0818,0.0786,0.3263,0.1101,0.1392,0.0071,0.0747,4.5614,0.5457,0.9278,2.6035,0.5913,0.3381,3.8655,1.7409,0.6173,7.562,0.7069,4.6125,2.2717,1.7417,0.2029,0.0841,0.3531,0.147,0.2265,0.0755,0.0031,0.0,0.0322,0.0401,0.0,JohnsonWillisFletche,unidentified
heHistoryofCubavol5,4.2156,1.5224,0.5912,1.3423,0.475,0.7597,1.329,0.6068,0.5374,2.4498,2.5309,1.8469,0.6653,0.032,0.1669,0.2012,2.1097,0.0445,0.1014,0.0757,0.372,6.0188,0.7916,0.9999,0.4609,1.9678,0.8993,1.9506,1.2245,0.5218,0.0671,0.2114,1.067,0.3026,0.1466,0.0398,0.6154,3.6283,0.3752,0.7799,1.8414,0.624,0.3447,2.4194,3.6158,0.5319,11.8761,0.9929,8.2104,2.7056,1.4827,0.3525,0.1747,0.865,0.0819,0.0679,0.1232,0.0094,0.0008,0.0211,0.092,0.0,JohnsonWillisFletche,unidentified
LadySusan,4.4858,2.5014,0.9589,1.8593,0.6253,1.1339,1.6551,1.1423,0.9505,2.6181,4.2606,2.8015,1.4341,0.321,0.2501,0.396,9.9512,0.4919,0.3377,3.0016,1.9677,10.8142,1.826,1.2173,1.8552,2.5347,1.7384,3.4852,1.284,0.5628,0.3794,0.2668,0.4586,0.1709,0.2251,0.0167,0.0667,4.6859,1.4508,0.8796,1.5008,0.8296,0.4044,3.0391,7.3165,1.48,7.8668,0.9547,4.1856,2.8474,1.3132,0.3002,0.1417,0.5295,0.1167,0.0417,0.1376,0.0,0.0042,0.0709,0.0625,0.0,AustenJane,enlightment
NorthangerAbbey,3.882,2.0111,0.6672,1.9948,0.5487,0.9654,1.717,1.0158,0.9872,2.2848,4.1952,2.7709,1.3902,0.2968,0.1634,0.5937,9.6132,0.3145,0.2451,3.129,1.6966,10.5745,1.6816,1.0103,1.9008,2.3488,1.6598,3.4068,1.7157,0.7652,0.5896,0.2955,0.5419,0.241,0.1471,0.0218,0.1457,3.7268,1.009,0.6958,1.0852,0.8646,0.3826,5.1838,5.6739,1.1383,9.5001,1.2922,4.9087,3.4381,0.7884,0.4316,0.3145,0.3513,0.1103,0.0545,0.1471,0.0,0.0,0.0436,0.1035,0.0,AustenJane,enlightment
SenseandSensibility,3.8669,1.9815,0.6646,1.9256,0.5336,0.9178,1.6304,0.9842,0.8453,2.1518,3.9805,2.6225,1.323,0.2541,0.1493,0.5659,10.2149,0.4515,0.1668,3.2679,2.0645,10.3861,1.7737,1.0078,1.8523,2.1789,1.7833,3.1596,1.6994,0.6515,0.6777,0.317,0.5056,0.2017,0.1825,0.0114,0.1188,3.4548,0.9344,0.6628,1.0672,0.7126,0.3476,5.2668,5.2852,1.1571,8.7827,1.0576,4.5708,3.2714,0.5965,0.2829,0.2087,0.3415,0.0961,0.041,0.1231,0.0009,0.0,0.0279,0.0943,0.0,AustenJane,enlightment
PrideandPrejudice,3.9183,1.8889,0.6873,1.9486,0.4915,0.9129,1.6984,0.8997,0.9208,2.2189,4.1728,2.7921,1.3614,0.2458,0.1852,0.5925,11.3282,0.5942,0.251,3.2266,2.5815,10.6532,1.8494,1.0068,1.9144,2.1979,1.6932,3.3942,1.6502,0.6364,0.7022,0.2607,0.4257,0.1124,0.1738,0.0097,0.1361,3.8507,1.1972,0.7619,1.1235,0.804,0.3327,5.6694,5.8598,1.3456,8.8389,1.2122,4.4142,3.3662,0.6732,0.4117,0.2229,0.2967,0.0983,0.0351,0.1246,0.0,0.0,0.0307,0.0939,0.0,AustenJane,enlightment
TheLettersofJaneAustenSelectedfromthecompilationofhergreatnephewEdwardLordBradbourne,3.4846,1.4689,0.4743,2.0642,0.4029,0.6824,1.7096,0.7877,0.9026,2.1428,3.8367,2.6812,1.1458,0.1512,0.092,0.6038,8.2663,0.4138,0.1875,1.6237,1.4168,8.5385,1.3333,0.7211,1.5136,2.121,1.1797,3.1277,1.2111,0.5263,0.4017,0.2456,0.5953,0.1585,0.1948,0.0169,0.2384,4.2541,1.7096,0.6159,0.9837,0.9776,0.2831,3.2813,7.4907,1.6407,8.328,1.2946,4.1537,3.0248,0.8772,0.5287,0.2831,0.4549,0.1307,0.069,0.1573,0.0036,0.0012,0.0327,0.1198,0.0,AustenJane,enlightment
Emma,3.7255,1.6775,0.5852,1.9447,0.4785,0.8476,1.7027,0.8476,0.902,2.169,4.3672,2.9044,1.4349,0.2597,0.1033,0.6899,9.4576,0.2821,0.2406,2.6733,2.1017,11.6483,1.9277,0.9176,2.3206,2.551,2.0398,3.5277,1.8026,0.6573,0.7389,0.3453,0.488,0.1924,0.1733,0.0075,0.1169,3.6154,0.9666,0.6872,1.0529,0.8843,0.3895,5.3895,6.6069,1.2711,8.2232,1.1263,4.1449,3.0587,0.6097,0.3392,0.1815,0.3188,0.1006,0.0313,0.1733,0.002,0.0,0.0578,0.1135,0.0,AustenJane,enlightment
MansfieldPark,3.8568,1.8194,0.6831,2.0011,0.5021,0.9124,1.7108,0.9305,0.9117,2.2277,4.2677,2.8036,1.4333,0.2796,0.1535,0.6295,9.9232,0.4518,0.1978,3.2052,2.3169,10.9898,1.853,0.8997,2.166,2.404,1.7993,3.3915,1.8074,0.7207,0.6241,0.4123,0.4941,0.179,0.1837,0.0127,0.1254,3.9694,1.011,0.7676,1.2925,0.8742,0.4076,5.5207,5.9544,1.2114,8.7312,1.139,4.5741,3.1529,0.6503,0.3312,0.2494,0.3218,0.124,0.0422,0.1515,0.002,0.0,0.0375,0.112,0.0,AustenJane,enlightment
BatWing,3.0849,2.1074,0.7315,1.1607,0.4984,1.0531,0.9288,0.998,0.6162,1.8153,2.8671,1.5181,1.3042,0.2703,0.1986,0.4394,8.0633,0.0743,0.2191,1.2286,2.4533,7.8622,1.9524,0.7674,1.1568,1.9652,1.1159,2.101,2.4252,1.3003,0.7097,0.3421,0.8494,0.483,0.2139,0.0384,0.1435,3.5589,0.8968,0.5803,1.5258,0.5163,0.319,5.774,4.7927,0.7597,9.4815,1.3375,5.7676,2.5097,0.9493,0.351,0.4574,0.2396,0.1051,0.0948,0.1768,0.0077,0.0,0.1217,0.1217,0.0,RohmerSax,unidentified
TheQuestoftheSacredSlipper,2.8149,2.6891,1.0222,1.3544,0.6801,1.5333,0.8492,1.2679,0.6998,1.7357,2.6164,1.1873,1.3917,0.3479,0.2398,0.3735,5.5964,0.0098,0.1219,0.6035,1.7593,6.707,1.5156,0.5779,0.8846,1.8694,0.8728,1.9736,2.7559,1.5313,0.7077,0.4187,0.8905,0.5877,0.2339,0.0118,0.0786,3.6071,0.743,0.6644,1.488,0.5386,0.4364,5.8126,3.7073,0.7018,10.1824,1.4645,6.4515,2.4591,1.1519,0.403,0.4462,0.3184,0.1985,0.1592,0.1061,0.0216,0.0039,0.0295,0.0511,0.0,RohmerSax,unidentified
TheGreenEyesofBst,3.0384,2.3632,0.8691,1.4815,0.6864,1.2765,0.837,1.1858,0.6961,1.8777,2.684,1.3476,1.2932,0.2678,0.2051,0.3711,6.3251,0.0502,0.1465,0.8789,2.0312,7.5904,1.8219,0.7533,0.9723,1.9489,1.13,2.066,2.3618,1.2904,0.7268,0.2706,0.6361,0.346,0.1827,0.0098,0.1018,3.5699,0.6347,0.7212,1.5262,0.5971,0.3725,5.6917,3.648,0.6891,10.6873,1.3783,6.2511,3.2044,1.1007,0.4004,0.5999,0.3083,0.0935,0.1451,0.1032,0.007,0.0014,0.053,0.0419,0.0,RohmerSax,unidentified
FireTongue,3.0744,2.0106,0.7092,1.3574,0.4767,1.1711,0.8874,1.0276,0.6746,1.9628,2.545,1.3327,1.1562,0.2326,0.1534,0.4371,8.7071,0.0412,0.1336,0.9781,4.1201,7.5558,1.9809,0.7224,1.0045,1.8885,0.9995,2.065,2.6439,1.2387,0.8098,0.447,1.0193,0.574,0.282,0.0082,0.1847,3.4637,0.4437,0.6367,1.7549,0.5773,0.3513,6.1637,4.0839,0.7059,10.3878,1.4844,6.2066,2.8666,1.1331,0.3678,0.4206,0.2392,0.1501,0.127,0.1138,0.0033,0.0,0.0561,0.0544,0.0,RohmerSax,unidentified
TheDevilDoctor,2.5978,2.5038,1.053,1.207,0.722,1.4644,0.8392,1.2056,0.6362,1.7478,2.5611,1.1729,1.3568,0.312,0.2316,0.4114,5.2992,0.0259,0.173,0.4455,1.9685,6.4163,1.5244,0.6144,0.7942,1.7573,0.8133,1.8418,2.7327,1.4672,0.6035,0.5408,1.1743,0.8378,0.2275,0.0204,0.1076,3.4302,0.8392,0.519,1.4999,0.4332,0.3419,5.3878,2.9071,0.5735,10.3709,1.3364,6.6738,2.5352,0.7247,0.3583,0.4659,0.2684,0.1294,0.1417,0.1103,0.0313,0.0163,0.0286,0.0463,0.0,RohmerSax,unidentified
TalesofChinatown,2.9059,2.3838,0.8867,1.3101,0.7719,1.2379,1.087,1.1391,0.6958,1.68,2.7563,1.4543,1.2727,0.2297,0.2511,0.3686,8.7832,0.1028,0.199,1.3675,3.6391,6.9189,1.6346,0.6303,0.8694,1.7374,0.9415,2.1046,2.9313,1.4583,0.8146,0.5262,1.0283,0.665,0.183,0.0227,0.1976,3.5736,0.6958,0.5529,1.6172,0.649,0.3085,6.1924,3.6724,0.629,10.7062,1.4489,6.5436,2.9112,0.9161,0.438,0.4727,0.2978,0.1562,0.1522,0.1669,0.0507,0.0267,0.0668,0.0801,0.0013,RohmerSax,unidentified
Dope,2.951,2.9814,1.5205,1.2264,1.4682,1.8256,0.8751,1.7891,0.598,1.749,3.3643,1.3746,1.952,0.1847,0.2552,0.5141,8.5408,0.1021,0.1629,1.6809,3.3862,6.229,1.4281,0.6393,0.8155,1.4816,0.8569,1.8778,2.9,1.4476,0.7827,0.5214,1.1802,0.7256,0.3014,0.017,0.1592,3.9367,0.6454,0.649,1.986,0.6235,0.3391,5.4864,3.6791,0.6466,10.2679,1.5509,6.2619,2.6119,0.9578,0.3658,0.5068,0.3756,0.7694,0.0924,0.1301,0.0231,0.0219,0.0413,0.062,0.0,RohmerSax,unidentified
TheInsidiousDrFuManchu,2.8089,2.5088,0.9578,1.3056,0.7783,1.4921,0.9157,1.279,0.6844,2.0601,2.5593,1.2215,1.3196,0.3197,0.2342,0.3618,6.9922,0.0715,0.2005,0.7348,2.4668,6.4537,1.5047,0.6479,0.8498,1.5959,0.92,1.8119,2.7991,1.45,0.6998,0.5609,1.1962,0.7517,0.3562,0.014,0.0898,3.9659,1.164,0.5217,1.638,0.4754,0.359,5.7553,3.8088,0.6493,9.8853,1.551,6.1858,2.2887,0.84,0.366,0.4151,0.2959,0.1515,0.209,0.0715,0.0042,0.0014,0.0365,0.0294,0.0,RohmerSax,unidentified
TalesofSecretEgypt,3.1915,2.5474,1.0291,1.4279,0.7674,1.3813,1.2073,1.2991,0.7783,1.8102,2.8037,1.495,1.2813,0.2768,0.2398,0.3905,5.7485,0.1261,0.1603,0.8455,1.7924,6.335,1.5526,0.6701,0.7222,1.5307,0.8852,1.8582,2.4721,1.2141,0.5961,0.4645,1.1744,0.84,0.2083,0.0274,0.1425,3.3683,0.6249,0.6221,1.4717,0.5865,0.3467,5.0113,3.1792,0.6139,9.7897,1.2771,6.0925,2.5351,0.8661,0.4508,0.4207,0.3782,0.2645,0.1055,0.1686,0.0192,0.0576,0.037,0.0548,0.0,RohmerSax,unidentified
TheSinsofSveracBablon,3.0731,2.0478,0.6817,1.2209,0.4931,1.0016,0.9778,0.88,0.637,1.7475,2.6764,1.5449,1.1007,0.1858,0.1648,0.4288,8.1884,0.102,0.2053,0.7082,3.4167,6.5164,1.443,0.6761,0.9163,1.5575,0.9275,1.964,2.383,1.1412,0.704,0.4889,0.7627,0.5015,0.1634,0.0251,0.1034,3.6123,0.6426,0.5587,1.7028,0.6817,0.2878,5.519,4.2297,0.718,9.5671,1.5338,5.9632,2.2308,1.0002,0.359,0.4428,0.454,0.1383,0.0629,0.102,0.0112,0.0,0.0293,0.0615,0.0,RohmerSax,unidentified
heRedRoverATa,3.5058,2.415,0.9456,1.701,0.6366,1.2049,1.2681,1.1714,0.8456,2.0596,3.3638,1.9783,1.352,0.2567,0.229,0.438,8.2306,0.0639,0.2361,0.903,2.9665,7.4379,1.3946,0.8785,0.994,1.8229,1.0262,2.4485,2.0699,1.0972,0.5876,0.3212,0.8347,0.516,0.1793,0.031,0.1342,4.0598,0.8663,0.6644,1.7642,0.745,0.3935,4.2204,4.7578,1.0759,9.7774,1.2133,5.4699,3.1245,0.754,0.3083,0.1045,0.2638,0.1806,0.0858,0.1264,0.0168,0.0019,0.0213,0.0864,0.0,CooperJamesFenimore,enlightment
heBravoATa,4.034,2.452,0.98,1.8083,0.6817,1.2875,1.5691,1.352,0.9132,2.5469,3.4624,2.1127,1.3118,0.2467,0.1898,0.4388,8.1652,0.1951,0.1746,0.7979,2.5067,7.047,1.393,0.7538,1.0294,1.4993,0.8684,2.5552,1.7521,0.7994,0.5549,0.3287,0.8958,0.5618,0.1761,0.0554,0.1245,3.9452,0.8259,0.7166,1.7035,0.6847,0.4282,3.8146,4.6079,0.9725,8.6519,1.1493,4.841,2.7314,0.8776,0.4137,0.164,0.315,0.3735,0.1055,0.1321,0.0091,0.0046,0.0175,0.101,0.0,CooperJamesFenimore,enlightment
heLakeGun,3.1615,1.4984,0.8091,1.5583,0.4945,0.7642,1.1537,0.6443,0.884,1.7531,2.2026,1.4534,0.7042,0.0749,0.0899,0.1798,6.6976,0.045,0.2397,0.015,2.3674,8.0911,1.0788,1.1088,1.1238,2.5322,1.0488,3.0117,1.7231,0.8541,0.6892,0.1498,0.5094,0.2697,0.1049,0.045,0.1349,3.8358,1.0189,0.6293,1.3635,0.7642,0.2997,3.3863,4.8547,1.0788,9.6794,1.3335,5.499,3.0267,1.4534,0.4345,0.045,0.4495,0.1798,0.0,0.0749,0.0,0.0,0.03,0.045,0.0,CooperJamesFenimore,enlightment
heChainbearerOrTheLittlepageManuscripts,3.3447,1.7147,0.7628,1.6234,0.481,0.9394,1.308,0.8388,0.7696,2.0826,3.1232,2.114,0.9779,0.1617,0.1683,0.3402,7.4303,0.3411,0.1856,0.8069,2.0316,8.4944,1.4202,0.9427,1.2343,2.0844,1.3172,2.7762,1.5371,0.6729,0.5172,0.2847,0.5515,0.2817,0.1337,0.0316,0.1229,4.2089,1.2196,0.6159,1.4703,0.9352,0.3142,4.2107,5.6932,1.0325,9.2861,1.0492,5.387,2.8726,0.8072,0.3375,0.2841,0.416,0.1817,0.0668,0.1946,0.0095,0.0483,0.0251,0.1116,0.0,CooperJamesFenimore,enlightment
heLastoftheMohicansAnarrativeof1757,3.3109,2.7042,1.2813,1.5623,0.6775,1.6425,1.2965,1.316,0.879,1.8808,3.2373,1.6201,1.571,0.2737,0.3828,0.502,8.1733,0.143,0.2124,0.4529,3.3442,6.0816,1.1867,0.7158,0.7988,1.4576,0.7346,2.1856,2.2427,1.0206,0.7483,0.3583,1.0971,0.7577,0.1762,0.0441,0.1611,3.7205,0.8826,0.6479,1.532,0.6298,0.385,4.1416,3.42,0.8855,9.6598,1.3384,5.4106,3.0394,0.5952,0.3611,0.0737,0.1784,0.1885,0.1567,0.099,0.0217,0.0022,0.0079,0.0664,0.0,CooperJamesFenimore,enlightment
heDeerslayer,3.3306,2.189,0.9713,1.8025,0.5651,1.3005,1.4289,1.1357,0.9249,1.882,3.2896,2.0054,1.2472,0.1945,0.3075,0.3672,7.7988,0.2201,0.156,1.3627,2.3173,8.1784,1.5281,0.8183,1.2453,1.9994,1.1303,2.7886,1.9881,0.9126,0.5459,0.4398,0.8317,0.539,0.1525,0.0365,0.1264,3.7476,0.8336,0.6283,1.3232,0.8993,0.4408,4.3162,5.023,1.1465,9.6586,1.1727,5.3389,3.262,0.5612,0.3208,0.079,0.2226,0.1782,0.1421,0.1634,0.0123,0.0025,0.0202,0.1298,0.0,CooperJamesFenimore,enlightment
heWaterWitchOrtheSkimmeroftheSeasATa,3.6731,2.2378,0.7903,1.6193,0.5696,1.1067,1.2696,1.0171,0.8616,2.0457,3.0939,1.9764,1.0802,0.1983,0.1745,0.368,6.9619,0.1032,0.1887,1.0069,2.2996,6.9496,1.2391,0.7611,1.0225,1.7143,0.9648,2.3926,1.8956,1.015,0.497,0.3354,0.7699,0.4542,0.1473,0.0557,0.1399,4.0383,0.8616,0.7204,1.734,0.7197,0.4142,3.9318,4.4715,1.0109,9.3871,1.1881,5.3338,2.9045,0.8351,0.3239,0.1229,0.349,0.148,0.0584,0.1018,0.0054,0.0054,0.0306,0.0604,0.0,CooperJamesFenimore,enlightment
heSpy,3.7753,2.5015,1.0843,1.6613,0.6841,1.4909,1.3206,1.3064,0.8523,2.1914,3.4346,1.8266,1.5747,0.2711,0.2902,0.6557,8.8031,0.2008,0.2597,1.1666,3.221,6.2427,1.178,0.7714,0.9474,1.3476,0.8388,2.0906,2.1403,0.8814,0.7572,0.4315,1.0723,0.6436,0.2746,0.039,0.1469,4.2692,0.9204,0.6713,1.8103,0.787,0.479,4.883,3.8221,0.8452,9.4361,1.3859,5.2236,2.9507,0.7863,0.3357,0.2406,0.2626,0.181,0.1512,0.0951,0.0142,0.0106,0.0121,0.0582,0.0,CooperJamesFenimore,enlightment
heRedskinsorIndianandInjinVolume1BeingtheConclusionoftheLittlepageManuscripts,3.348,1.6842,0.7949,1.5522,0.4581,0.8303,1.313,0.7885,0.7252,2.1229,3.0487,2.1337,0.8914,0.1395,0.1609,0.31,7.2656,0.3315,0.1652,0.6157,1.9352,8.7084,1.3613,0.9815,1.3366,2.2152,1.2851,2.9575,1.4106,0.619,0.516,0.2092,0.4623,0.2285,0.1148,0.0236,0.1201,4.3456,1.2133,0.6469,1.6316,0.9483,0.2596,3.5904,6.2605,1.1017,8.8651,0.8925,5.4387,2.522,1.1285,0.2993,0.3969,0.7305,0.1781,0.03,0.2532,0.0064,0.0987,0.0257,0.1223,0.0,CooperJamesFenimore,enlightment
hePathfinderOrTheInlandSea,3.3666,2.022,0.891,1.639,0.5134,1.2231,1.3781,0.9652,0.815,2.0405,3.2218,2.0441,1.1441,0.231,0.2423,0.3267,7.8761,0.2489,0.2058,1.2698,2.293,8.2369,1.5026,0.7941,1.3087,1.9657,1.18,2.7754,1.9131,0.8599,0.5667,0.4081,0.8497,0.5074,0.1526,0.0269,0.1807,4.0511,1.122,0.5876,1.4433,0.8114,0.4422,4.0631,5.5208,1.2231,9.1201,1.1226,5.1695,2.8765,0.5206,0.3279,0.0676,0.1825,0.1765,0.1065,0.1634,0.0132,0.0018,0.0233,0.1251,0.0,CooperJamesFenimore,enlightment
hePilotATaleoftheSea,3.5589,2.5464,1.0889,1.6317,0.6447,1.5036,1.2474,1.2646,0.8506,2.0925,3.3915,1.8121,1.5525,0.2962,0.2927,0.5848,8.7584,0.0971,0.2218,0.8727,2.8839,6.8036,1.2549,0.7859,1.1275,1.6,0.8954,2.379,2.1923,0.9595,0.7404,0.4195,0.8947,0.5861,0.1564,0.0434,0.1426,4.3909,1.0972,0.6722,1.8845,0.6709,0.4463,3.9329,4.6037,1.0545,9.8122,1.3169,5.4537,3.149,0.7694,0.3423,0.1378,0.1915,0.1584,0.104,0.1068,0.0214,0.0,0.0241,0.0613,0.0,CooperJamesFenimore,enlightment
hePioneersOrTheSourcesoftheSusquehanna,3.199,2.2132,0.9753,1.675,0.5826,1.2817,1.3298,1.1134,0.876,1.8587,2.9339,1.7126,1.2003,0.1868,0.196,0.4722,7.6161,0.188,0.1541,0.5573,2.9462,6.3541,1.0567,0.7256,0.9734,1.5246,0.8606,2.3581,2.1491,0.934,0.6929,0.4365,1.0129,0.6017,0.238,0.0284,0.1745,3.7224,0.7305,0.5616,1.6614,0.7799,0.3058,4.4739,4.1631,0.8162,9.9606,1.2891,5.6144,3.154,0.733,0.3656,0.1936,0.3089,0.2595,0.119,0.1134,0.0234,0.0117,0.0117,0.0672,0.0,CooperJamesFenimore,enlightment
heSeaLionsOrTheLostSealers,3.3717,1.6865,0.5861,1.6078,0.3966,1.0016,1.1791,0.8492,0.729,2.0201,2.943,2.0025,0.9222,0.1618,0.0787,0.311,6.2769,0.1335,0.17,0.5886,2.2807,8.4418,1.4227,0.9852,1.2515,2.1334,1.3094,2.615,1.5392,0.7265,0.3311,0.4337,0.615,0.3022,0.1624,0.0189,0.1442,4.2165,0.9443,0.6616,1.4857,1.0658,0.3966,5.0581,4.7106,0.9883,10.5985,1.2936,6.2718,3.1205,0.8303,0.3374,0.1095,0.3217,0.2065,0.0881,0.1605,0.0025,0.0,0.0283,0.1297,0.0,CooperJamesFenimore,enlightment
alesforFifteen,4.0907,1.7912,0.6652,1.967,0.4086,0.9027,1.872,0.9787,0.9241,2.1927,4.1929,2.6654,1.4919,0.2518,0.1021,0.8243,9.4667,0.2969,0.3041,2.5015,2.138,8.2504,1.6154,0.8433,1.3565,1.7912,1.2947,2.6203,2.0905,0.841,0.7816,0.392,0.8291,0.4727,0.2114,0.0689,0.0855,3.6631,1.0405,0.7269,1.1427,0.7341,0.3468,4.4447,5.1669,0.936,8.248,0.9407,4.5564,2.8388,1.1735,0.2494,0.1544,0.3943,0.1045,0.057,0.1117,0.0,0.0,0.0523,0.0594,0.0,CooperJamesFenimore,enlightment
hePrair,3.2676,2.5409,1.1758,1.5482,0.7033,1.4375,1.2462,1.1972,0.8178,1.9446,3.2833,1.8571,1.3834,0.234,0.3026,0.4681,7.9682,0.2082,0.1661,0.553,3.3563,6.8465,1.2853,0.8625,0.9267,1.6753,0.8606,2.4025,2.027,1.0059,0.5844,0.3479,1.0481,0.6587,0.2365,0.0447,0.1434,3.4726,0.7046,0.631,1.4463,0.6939,0.3649,4.0533,4.4364,0.9726,9.3491,1.1928,5.0831,3.126,0.6826,0.3856,0.0768,0.207,0.1824,0.1107,0.1233,0.0201,0.0,0.0088,0.0944,0.0,CooperJamesFenimore,enlightment
AfloatandAshoreASeaTa,3.3222,1.5699,0.576,1.7243,0.4114,0.8127,1.223,0.8127,0.7433,1.841,3.0527,2.0916,0.9423,0.1813,0.1452,0.3265,6.8079,0.1748,0.2184,0.9385,1.5931,8.2482,1.4457,0.8729,1.2004,1.9303,1.3602,2.5031,1.6291,0.7734,0.4287,0.3856,0.5486,0.2641,0.1253,0.0156,0.1501,4.7023,1.7012,0.5954,1.3752,0.9945,0.3421,5.7801,4.1445,0.9455,10.3119,1.3387,5.7166,3.3313,0.6691,0.305,0.0957,0.3173,0.1388,0.0753,0.135,0.0188,0.0027,0.0151,0.0984,0.0,CooperJamesFenimore,enlightment
heHeadsmanOrTheAbbayedesVignerons,4.427,2.6048,1.1653,1.9339,0.7713,1.4604,1.8208,1.4146,1.0158,2.5954,4.0316,2.5745,1.4038,0.2762,0.2378,0.4506,7.7337,0.2351,0.2088,0.8306,2.4007,7.3962,1.4752,0.8454,0.9451,1.6227,1.0549,2.5153,1.684,0.7214,0.4513,0.4176,0.7794,0.4116,0.2391,0.0391,0.1172,4.297,1.1984,0.7578,1.6322,0.7322,0.417,4.0922,4.1589,0.7827,9.1645,1.195,5.0534,2.9538,0.8191,0.4863,0.0977,0.2977,0.3907,0.1132,0.1522,0.0128,0.004,0.0296,0.1058,0.0,CooperJamesFenimore,enlightment
heTwoAdmirals,4.0046,1.7537,0.674,1.5443,0.4902,0.9571,1.1302,0.8685,0.7442,2.7132,3.0225,2.0303,0.9655,0.1791,0.1731,0.3058,8.1211,0.2124,0.1999,0.652,3.4336,7.8891,1.4509,0.8804,1.2248,1.8709,1.2522,2.4276,1.5699,0.7424,0.4247,0.3367,0.6103,0.3278,0.163,0.0202,0.1202,4.7125,1.0505,0.6781,2.2873,0.8191,0.2962,4.0844,5.0094,1.0975,9.3638,1.1743,5.2402,2.9767,0.7781,0.3188,0.1166,0.2034,0.1612,0.0803,0.1553,0.0137,0.0018,0.019,0.1208,0.0,CooperJamesFenimore,enlightment
heMonikins,4.2971,1.9312,0.7395,1.7237,0.573,0.9006,1.349,0.8064,0.7494,2.7984,3.2734,2.3766,0.8626,0.1619,0.1353,0.2622,6.9153,0.1353,0.2029,0.415,2.1957,8.158,1.4509,0.9766,1.14,1.8962,1.4341,2.3811,1.2479,0.5373,0.3671,0.2516,0.63,0.3139,0.1596,0.0228,0.1459,4.839,1.2555,0.7144,1.9091,1.0298,0.3466,4.1922,4.6589,0.8831,8.7538,0.9956,5.1764,2.6068,1.0663,0.2766,0.1231,0.3861,0.2759,0.0616,0.1414,0.0038,0.0015,0.0266,0.1079,0.0,CooperJamesFenimore,enlightment
